date,open,high,low,close,close_ma5,close_ma20,close_ma60,close_ma120
2017.11.1,"1,284.13","1,284.68","1,260.07","1,271.51","1,262.72","1,229.46","1,153.93","1,118.07"
2017.11.2,"1,270.43","1,280.60","1,263.76","1,277.34","1,270.78","1,234.02","1,157.04","1,119.87"
2017.11.3,"1,282.41","1,300.02","1,273.15","1,299.97","1,278.07","1,239.45","1,161.04","1,121.73"
2017.11.6,"1,314.13","1,318.32","1,302.24","1,317.34","1,288.35","1,245.32","1,165.23","1,124.13"
2017.11.7,"1,314.69","1,319.22","1,308.01","1,316.55","1,296.54","1,250.79","1,168.94","1,126.35"
2017.11.8,"1,314.33","1,321.90","1,310.36","1,321.13","1,306.47","1,256.08","1,172.69","1,128.52"
2017.11.9,"1,306.10","1,306.45","1,278.69","1,294.66","1,309.93","1,260.26","1,175.96","1,130.38"
2017.11.10,"1,298.35","1,303.98","1,295.37","1,303.06","1,310.55","1,264.46","1,179.85","1,132.34"
2017.11.13,"1,297.50","1,308.13","1,296.42","1,306.58","1,308.40","1,268.53","1,183.76","1,134.27"
2017.11.14,"1,301.83","1,308.54","1,295.41","1,305.00","1,306.09","1,272.58","1,187.77","1,136.14"
2017.11.15,"1,296.02","1,298.95","1,283.71","1,293.20","1,300.50","1,275.83","1,191.30","1,137.87"
2017.11.16,"1,301.39","1,318.11","1,301.36","1,313.11","1,304.19","1,280.23","1,195.07","1,139.72"
2017.11.17,"1,319.97","1,320.16","1,304.83","1,306.93","1,304.96","1,284.01","1,198.76","1,141.51"
2017.11.20,"1,312.84","1,324.77","1,311.35","1,322.81","1,308.21","1,288.30","1,202.80","1,143.43"
2017.11.21,"1,329.07","1,338.92","1,327.77","1,337.92","1,314.79","1,292.92","1,207.05","1,145.39"
2017.11.22,"1,339.69","1,340.47","1,327.04","1,329.10","1,321.97","1,297.92","1,211.12","1,147.25"
2017.11.24,"1,333.56","1,342.05","1,333.03","1,341.69","1,327.69","1,303.15","1,215.09","1,149.18"
2017.11.27,"1,329.58","1,331.46","1,322.22","1,324.15","1,331.13","1,306.18","1,218.59","1,150.89"
2017.11.28,"1,326.17","1,326.46","1,316.14","1,323.08","1,331.19","1,309.04","1,221.98","1,152.43"
2017.11.29,"1,319.92","1,320.87","1,252.38","1,265.01","1,316.61","1,308.51","1,224.67","1,153.89"
2017.11.30,"1,274.95","1,284.84","1,263.57","1,272.55","1,305.30","1,308.56","1,227.45","1,155.46"
2017.12.1,"1,262.68","1,265.49","1,227.32","1,258.65","1,288.69","1,307.62","1,229.97","1,156.85"
2017.12.4,"1,268.18","1,268.66","1,220.69","1,227.85","1,269.43","1,304.02","1,232.21","1,158.08"
2017.12.5,"1,221.24","1,251.35","1,213.53","1,228.51","1,250.51","1,299.58","1,234.10","1,159.40"
2017.12.6,"1,217.28","1,234.30","1,211.49","1,232.26","1,243.96","1,295.36","1,235.96","1,160.77"
2017.12.7,"1,243.75","1,248.44","1,236.63","1,244.52","1,238.36","1,291.53","1,238.01","1,162.08"
2017.12.8,"1,255.42","1,259.63","1,237.24","1,238.24","1,234.28","1,288.71","1,239.85","1,163.44"
2017.12.11,"1,238.57","1,248.81","1,236.71","1,245.58","1,237.82","1,285.84","1,241.50","1,164.76"
2017.12.12,"1,240.69","1,241.62","1,232.20","1,233.18","1,238.76","1,282.17","1,242.71","1,165.99"
2017.12.13,"1,238.59","1,244.56","1,232.67","1,233.04","1,238.91","1,278.57","1,243.84","1,167.20"
2017.12.14,"1,235.42","1,240.37","1,229.30","1,232.43","1,236.49","1,275.53","1,245.24","1,168.49"
2017.12.15,"1,234.59","1,254.61","1,231.99","1,250.89","1,239.02","1,272.42","1,247.02","1,170.17"
2017.12.18,"1,262.84","1,278.31","1,259.78","1,277.91","1,245.49","1,270.97","1,249.16","1,171.93"
2017.12.19,"1,277.04","1,281.06","1,269.82","1,276.52","1,254.16","1,268.65","1,251.65","1,173.89"
2017.12.20,"1,289.37","1,291.33","1,274.69","1,285.44","1,264.64","1,266.03","1,254.30","1,175.98"
2017.12.21,"1,286.42","1,287.21","1,270.53","1,271.81","1,272.51","1,263.17","1,256.28","1,178.08"
2017.12.22,"1,268.95","1,272.11","1,263.08","1,271.17","1,276.57","1,259.64","1,258.11","1,179.99"
2017.12.26,"1,256.09","1,259.71","1,248.46","1,258.88","1,272.76","1,256.38","1,259.56","1,181.84"
2017.12.27,"1,259.84","1,269.22","1,258.63","1,263.36","1,270.13","1,253.39","1,260.97","1,183.57"
2017.12.28,"1,268.74","1,269.24","1,264.15","1,266.30","1,266.30","1,253.45","1,262.37","1,185.23"
2017.12.29,"1,267.45","1,268.62","1,253.04","1,253.05","1,262.55","1,252.48","1,263.50","1,186.71"
2018.1.2,"1,261.03","1,287.74","1,258.77","1,287.70","1,265.86","1,253.93","1,265.19","1,188.34"
2018.1.3,"1,291.66","1,310.37","1,291.29","1,309.86","1,276.05","1,258.03","1,267.17","1,190.17"
2018.1.4,"1,315.27","1,321.11","1,306.37","1,317.24","1,286.83","1,262.47","1,269.12","1,191.94"
2018.1.5,"1,321.17","1,330.31","1,316.13","1,325.71","1,298.71","1,267.14","1,271.10","1,193.83"
2018.1.8,"1,323.45","1,339.37","1,321.97","1,335.54","1,315.21","1,271.69","1,273.10","1,195.76"
2018.1.9,"1,335.07","1,337.11","1,320.82","1,322.57","1,322.18","1,275.91","1,274.96","1,197.51"
2018.1.10,"1,306.83","1,312.01","1,296.10","1,306.22","1,321.46","1,278.94","1,276.41","1,199.09"
2018.1.11,"1,309.35","1,314.84","1,305.20","1,314.34","1,320.88","1,283.00","1,277.90","1,200.81"
2018.1.12,"1,315.03","1,324.24","1,310.78","1,322.10","1,320.15","1,287.45","1,279.53","1,202.64"
2018.1.16,"1,334.53","1,340.96","1,318.54","1,325.97","1,318.24","1,292.13","1,281.16","1,204.50"
2018.1.17,"1,338.07","1,366.10","1,336.97","1,364.29","1,326.58","1,297.80","1,283.48","1,206.57"
2018.1.18,"1,363.47","1,377.17","1,362.50","1,370.56","1,339.45","1,302.43","1,285.80","1,208.85"
2018.1.19,"1,375.94","1,378.16","1,363.88","1,372.03","1,350.99","1,307.21","1,288.05","1,211.18"
2018.1.22,"1,372.58","1,382.41","1,367.64","1,382.41","1,363.05","1,312.06","1,290.34","1,213.65"
2018.1.23,"1,386.59","1,393.40","1,383.18","1,392.86","1,376.43","1,318.11","1,293.06","1,216.17"
2018.1.24,"1,373.79","1,383.72","1,351.73","1,360.68","1,375.71","1,322.58","1,295.12","1,218.47"
2018.1.25,"1,376.24","1,379.27","1,337.62","1,337.62","1,369.12","1,326.52","1,296.36","1,220.63"
2018.1.26,"1,357.39","1,381.28","1,355.41","1,381.27","1,370.97","1,332.42","1,298.28","1,223.15"
2018.1.29,"1,372.72","1,388.29","1,362.22","1,378.42","1,370.17","1,338.02","1,299.99","1,225.48"
2018.1.30,"1,354.82","1,366.28","1,348.94","1,350.44","1,361.69","1,342.89","1,301.31","1,227.62"
2018.1.31,"1,367.64","1,370.90","1,354.13","1,361.50","1,361.85","1,346.58","1,302.71","1,229.88"
2018.2.1,"1,352.53","1,374.87","1,349.90","1,355.07","1,365.34","1,348.84","1,303.63","1,232.34"
2018.2.2,"1,341.27","1,344.47","1,317.79","1,317.98","1,352.68","1,348.88","1,303.64","1,234.43"
2018.2.5,"1,303.05","1,328.07","1,253.09","1,255.81","1,328.16","1,345.38","1,302.63","1,235.78"
2018.2.6,"1,241.57","1,302.39","1,238.64","1,301.66","1,318.40","1,343.69","1,302.30","1,237.49"
2018.2.7,"1,287.89","1,303.83","1,272.50","1,272.50","1,300.60","1,341.19","1,301.94","1,238.95"
2018.2.8,"1,277.84","1,280.17","1,218.66","1,218.66","1,273.32","1,336.81","1,300.53","1,240.19"
2018.2.9,"1,246.86","1,263.41","1,203.66","1,255.81","1,260.89","1,333.88","1,299.68","1,241.72"
2018.2.12,"1,268.29","1,287.15","1,259.64","1,279.14","1,265.55","1,331.73","1,299.25","1,243.51"
2018.2.13,"1,270.77","1,279.88","1,266.61","1,278.51","1,260.92","1,329.36","1,299.01","1,245.15"
2018.2.14,"1,270.70","1,309.05","1,269.91","1,307.05","1,267.83","1,326.50","1,298.91","1,246.99"
2018.2.15,"1,316.44","1,322.99","1,291.78","1,322.95","1,288.69","1,324.12","1,299.17","1,248.97"
2018.2.16,"1,318.16","1,334.31","1,317.73","1,318.32","1,301.19","1,321.43","1,299.10","1,250.95"
2018.2.20,"1,314.01","1,353.36","1,313.97","1,341.53","1,313.67","1,319.39","1,299.16","1,253.10"
2018.2.21,"1,345.97","1,349.41","1,324.79","1,325.35","1,323.04","1,316.01","1,299.10","1,255.11"
2018.2.22,"1,330.22","1,336.34","1,318.51","1,322.09","1,326.05","1,314.08","1,298.77","1,256.93"
2018.2.23,"1,336.72","1,351.13","1,332.34","1,351.09","1,331.68","1,314.76","1,299.22","1,258.90"
2018.2.26,"1,360.09","1,380.27","1,359.19","1,380.27","1,344.07","1,314.71","1,300.17","1,261.08"
2018.2.27,"1,379.01","1,397.99","1,374.72","1,374.72","1,350.70","1,314.52","1,302.00","1,263.34"
2018.2.28,"1,383.91","1,385.93","1,361.13","1,362.02","1,358.04","1,315.10","1,303.49","1,265.47"
2018.3.1,"1,362.45","1,367.44","1,324.97","1,340.14","1,361.65","1,314.03","1,304.85","1,267.41"
2018.3.2,"1,324.55","1,365.66","1,322.60","1,363.78","1,364.19","1,314.47","1,307.11","1,269.66"
2018.3.5,"1,354.33","1,382.46","1,349.91","1,375.86","1,363.30","1,317.36","1,309.57","1,271.83"
2018.3.6,"1,386.29","1,399.99","1,381.51","1,396.47","1,367.65","1,324.40","1,312.31","1,274.14"
2018.3.7,"1,382.82","1,402.34","1,382.82","1,400.47","1,375.34","1,329.34","1,314.91","1,276.46"
2018.3.8,"1,408.15","1,409.25","1,393.86","1,402.05","1,387.73","1,335.81","1,317.64","1,278.74"
2018.3.9,"1,411.36","1,431.39","1,410.67","1,431.16","1,401.20","1,346.44","1,320.73","1,281.12"
2018.3.12,"1,441.41","1,453.50","1,437.08","1,445.90","1,415.21","1,355.94","1,324.27","1,283.49"
2018.3.13,"1,454.75","1,464.61","1,417.46","1,423.46","1,420.61","1,363.16","1,327.45","1,285.64"
2018.3.14,"1,429.91","1,430.27","1,410.60","1,423.50","1,425.21","1,370.41","1,330.63","1,287.94"
2018.3.15,"1,428.51","1,431.96","1,415.57","1,422.07","1,429.22","1,376.16","1,333.49","1,290.25"
2018.3.16,"1,427.20","1,430.57","1,419.93","1,422.54","1,427.49","1,381.14","1,335.90","1,292.53"
2018.3.19,"1,409.43","1,414.50","1,375.38","1,394.82","1,417.28","1,384.96","1,337.87","1,294.76"
2018.3.20,"1,397.63","1,409.70","1,396.05","1,405.50","1,413.69","1,388.16","1,339.87","1,297.09"
2018.3.21,"1,403.42","1,425.07","1,401.47","1,407.98","1,410.58","1,392.29","1,342.14","1,299.21"
2018.3.22,"1,386.07","1,399.63","1,368.50","1,368.98","1,399.96","1,394.64","1,343.77","1,300.94"
2018.3.23,"1,365.82","1,370.29","1,323.92","1,323.92","1,380.24","1,393.28","1,344.85","1,302.21"
2018.3.26,"1,354.30","1,380.14","1,338.75","1,380.10","1,377.30","1,393.27","1,346.80","1,303.88"
2018.3.27,"1,390.11","1,391.01","1,317.96","1,327.94","1,361.78","1,390.93","1,347.83","1,305.10"
2018.3.28,"1,319.79","1,331.80","1,294.31","1,299.82","1,340.15","1,387.82","1,348.61","1,306.05"
2018.3.29,"1,312.31","1,340.66","1,300.08","1,328.90","1,332.14","1,387.26","1,349.29","1,307.24"
2018.4.2,"1,316.76","1,326.09","1,265.25","1,277.01","1,322.75","1,382.92","1,348.74","1,307.96"
2018.4.3,"1,292.75","1,305.14","1,279.44","1,302.09","1,307.15","1,379.23","1,348.49","1,308.81"
2018.4.4,"1,266.06","1,321.96","1,266.06","1,319.01","1,305.37","1,375.36","1,348.38","1,309.74"
2018.4.5,"1,325.63","1,329.34","1,296.56","1,305.24","1,306.45","1,370.60","1,347.88","1,310.49"
2018.4.6,"1,285.19","1,301.68","1,260.47","1,265.25","1,293.72","1,363.76","1,346.92","1,310.94"
2018.4.9,"1,276.46","1,310.33","1,272.91","1,273.80","1,293.08","1,355.89","1,346.38","1,311.40"
2018.4.10,"1,305.91","1,321.99","1,295.32","1,314.54","1,295.57","1,349.32","1,346.38","1,312.14"
2018.4.11,"1,306.29","1,326.23","1,304.41","1,315.06","1,294.78","1,343.90","1,346.27","1,312.90"
2018.4.12,"1,325.86","1,343.20","1,324.09","1,339.66","1,301.66","1,339.71","1,346.49","1,313.83"
2018.4.13,"1,355.00","1,355.00","1,325.07","1,329.40","1,314.49","1,335.08","1,345.91","1,314.70"
2018.4.16,"1,336.62","1,339.63","1,321.16","1,332.52","1,326.24","1,330.58","1,345.28","1,315.54"
2018.4.17,"1,342.61","1,360.62","1,340.66","1,357.72","1,334.87","1,328.72","1,345.04","1,316.55"
2018.4.18,"1,346.25","1,351.58","1,331.95","1,343.78","1,340.62","1,325.64","1,344.40","1,317.37"
2018.4.19,"1,313.83","1,319.24","1,281.40","1,285.88","1,329.86","1,319.53","1,342.61","1,317.84"
2018.4.20,"1,285.26","1,291.83","1,265.42","1,270.83","1,318.15","1,314.62","1,341.12","1,318.12"
2018.4.23,"1,275.93","1,278.45","1,251.22","1,253.98","1,302.44","1,311.13","1,339.72","1,318.04"
2018.4.24,"1,266.72","1,276.31","1,232.90","1,243.67","1,279.63","1,304.30","1,337.43","1,317.85"
2018.4.25,"1,249.99","1,253.69","1,223.09","1,242.19","1,259.31","1,300.02","1,335.16","1,317.58"
2018.4.26,"1,263.87","1,268.96","1,254.46","1,268.21","1,255.78","1,298.44","1,333.79","1,317.55"
2018.4.27,"1,284.36","1,285.01","1,252.28","1,258.11","1,253.23","1,294.90","1,332.06","1,317.39"
2018.4.30,"1,260.02","1,265.74","1,239.78","1,244.40","1,251.32","1,293.27","1,330.22","1,316.93"
2018.5.1,"1,242.67","1,266.87","1,240.89","1,265.94","1,255.77","1,291.46","1,329.35","1,316.50"
2018.5.2,"1,266.80","1,270.41","1,254.61","1,259.42","1,259.22","1,288.48","1,329.41","1,316.02"
2018.5.3,"1,248.95","1,272.55","1,240.30","1,267.44","1,259.06","1,286.59","1,328.84","1,315.57"
2018.5.4,"1,257.06","1,297.81","1,253.58","1,296.73","1,266.79","1,288.16","1,329.25","1,315.59"
2018.5.7,"1,303.30","1,314.50","1,301.87","1,308.48","1,279.60","1,289.90","1,330.74","1,315.64"
2018.5.8,"1,308.36","1,318.26","1,302.32","1,318.02","1,290.02","1,290.07","1,331.78","1,315.73"
2018.5.9,"1,320.54","1,336.98","1,317.74","1,336.68","1,305.47","1,291.15","1,332.74","1,316.00"
2018.5.10,"1,346.15","1,361.10","1,344.53","1,360.72","1,324.13","1,292.21","1,334.11","1,316.56"
2018.5.11,"1,353.76","1,363.04","1,348.16","1,350.46","1,334.87","1,293.26","1,334.83","1,316.87"
2018.5.14,"1,367.83","1,382.69","1,364.35","1,367.50","1,346.68","1,295.01","1,335.57","1,317.37"
2018.5.15,"1,359.13","1,361.40","1,342.26","1,351.10","1,353.29","1,294.68","1,336.12","1,317.61"
2018.5.16,"1,355.67","1,372.03","1,355.65","1,370.10","1,359.98","1,295.99","1,336.60","1,317.88"
2018.5.17,"1,365.82","1,376.24","1,355.27","1,364.87","1,360.81","1,299.94","1,337.26","1,318.18"
2018.5.18,"1,349.59","1,354.23","1,341.04","1,345.20","1,359.75","1,303.66","1,337.64","1,318.21"
2018.5.21,"1,365.42","1,372.65","1,347.10","1,359.34","1,358.12","1,308.93","1,337.78","1,318.50"
2018.5.22,"1,369.69","1,376.85","1,362.45","1,366.97","1,361.30","1,315.09","1,337.56","1,318.86"
2018.5.23,"1,352.76","1,374.12","1,350.38","1,373.95","1,362.07","1,321.68","1,337.54","1,319.77"
2018.5.24,"1,373.63","1,382.03","1,362.11","1,378.72","1,364.84","1,327.21","1,337.82","1,320.66"
2018.5.25,"1,379.00","1,392.08","1,377.51","1,390.84","1,373.96","1,333.84","1,338.67","1,321.76"
2018.5.29,"1,383.13","1,392.72","1,371.38","1,380.92","1,378.28","1,340.67","1,338.95","1,323.03"
2018.5.30,"1,388.39","1,399.78","1,383.03","1,389.91","1,382.87","1,346.87","1,339.19","1,324.38"
2018.5.31,"1,383.76","1,393.61","1,377.32","1,379.00","1,383.88","1,352.85","1,338.90","1,325.60"
2018.6.1,"1,391.53","1,411.43","1,387.67","1,411.31","1,390.40","1,360.04","1,339.08","1,326.99"
2018.6.4,"1,412.99","1,423.88","1,409.43","1,422.67","1,396.76","1,366.34","1,339.42","1,328.53"
2018.6.5,"1,427.58","1,432.26","1,420.09","1,428.51","1,406.28","1,372.34","1,339.38","1,330.05"
2018.6.6,"1,430.13","1,438.13","1,423.08","1,437.94","1,415.89","1,378.34","1,339.24","1,331.76"
2018.6.7,"1,438.66","1,440.55","1,414.55","1,424.34","1,424.95","1,382.72","1,339.26","1,333.35"
2018.6.8,"1,407.29","1,414.92","1,400.61","1,412.29","1,425.15","1,385.30","1,339.07","1,334.85"
2018.6.11,"1,409.90","1,416.48","1,404.74","1,408.99","1,422.41","1,388.22","1,338.85","1,336.17"
2018.6.12,"1,412.42","1,417.46","1,404.18","1,416.37","1,419.99","1,390.67","1,338.75","1,337.32"
2018.6.13,"1,416.71","1,429.54","1,413.33","1,414.48","1,415.29","1,393.84","1,339.08","1,338.47"
2018.6.14,"1,420.64","1,429.99","1,414.86","1,423.12","1,415.05","1,396.49","1,339.37","1,339.62"
2018.6.15,"1,414.87","1,423.36","1,409.31","1,422.04","1,417.00","1,399.35","1,339.61","1,340.87"
2018.6.18,"1,407.35","1,409.93","1,395.17","1,407.91","1,416.78","1,402.48","1,340.26","1,342.01"
2018.6.19,"1,381.53","1,392.43","1,370.86","1,391.58","1,411.83","1,404.09","1,341.38","1,343.12"
2018.6.20,"1,400.56","1,405.37","1,392.51","1,398.60","1,408.65","1,405.67","1,341.69","1,344.24"
2018.6.21,"1,408.35","1,408.85","1,379.37","1,381.01","1,400.23","1,406.03","1,342.58","1,345.20"
2018.6.22,"1,388.72","1,389.13","1,367.79","1,371.00","1,390.02","1,405.64","1,343.76","1,346.18"
2018.6.25,"1,347.52","1,348.29","1,311.28","1,328.04","1,374.05","1,402.50","1,343.75","1,346.52"
2018.6.26,"1,334.21","1,339.91","1,326.50","1,333.40","1,362.41","1,400.13","1,344.69","1,346.72"
2018.6.27,"1,338.20","1,343.47","1,300.11","1,300.51","1,342.79","1,395.66","1,344.66","1,346.58"
2018.6.28,"1,298.52","1,313.95","1,295.72","1,311.64","1,328.92","1,392.29","1,344.54","1,346.46"
2018.6.29,"1,321.89","1,329.62","1,313.70","1,313.70","1,317.46","1,387.41","1,344.68","1,346.28"
2018.7.2,"1,297.89","1,322.35","1,293.78","1,321.81","1,316.21","1,382.36","1,345.62","1,346.27"
2018.7.3,"1,326.58","1,327.31","1,296.50","1,297.71","1,309.07","1,375.82","1,346.02","1,346.20"
2018.7.5,"1,312.20","1,333.14","1,311.92","1,332.96","1,315.56","1,370.57","1,346.33","1,346.36"
2018.7.6,"1,330.97","1,351.31","1,325.85","1,349.19","1,323.07","1,366.82","1,346.90","1,346.58"
2018.7.9,"1,359.83","1,360.57","1,342.10","1,358.03","1,331.94","1,364.10","1,347.20","1,346.85"
2018.7.10,"1,360.32","1,375.33","1,359.80","1,372.25","1,342.03","1,362.27","1,347.92","1,346.91"
2018.7.11,"1,351.47","1,358.07","1,336.06","1,336.71","1,349.83","1,358.28","1,347.99","1,346.63"
2018.7.11,"1,351.47","1,358.07","1,336.06","1,336.71","1,350.58","1,354.40","1,347.64","1,346.34"
2018.7.12,"1,331.26","1,347.57","1,324.97","1,346.20","1,349.98","1,350.55","1,347.68","1,346.04"
2018.7.13,"1,348.40","1,349.21","1,339.19","1,340.83","1,346.54","1,346.49","1,348.59","1,345.60"
2018.7.16,"1,341.00","1,348.35","1,338.40","1,339.24","1,339.94","1,343.06","1,349.73","1,345.42"
2018.7.17,"1,329.08","1,359.28","1,328.84","1,358.99","1,344.39","1,341.43","1,351.48","1,345.60"
2018.7.18,"1,367.68","1,371.56","1,360.11","1,369.46","1,350.94","1,339.97","1,353.58","1,345.50"
2018.7.19,"1,365.95","1,371.64","1,357.39","1,365.82","1,354.87","1,339.21","1,355.64","1,345.40"
2018.7.20,"1,364.93","1,366.97","1,352.43","1,359.19","1,358.54","1,338.62","1,357.16","1,345.47"
2018.7.23,"1,352.10","1,363.66","1,335.10","1,361.38","1,362.97","1,340.29","1,358.88","1,345.47"
2018.7.24,"1,368.39","1,377.02","1,345.05","1,346.58","1,360.49","1,340.95","1,360.58","1,345.40"
2018.7.25,"1,345.05","1,353.30","1,328.60","1,353.15","1,357.22","1,343.58","1,362.03","1,345.69"
2018.7.26,"1,368.27","1,379.32","1,363.68","1,378.42","1,359.74","1,346.92","1,364.02","1,346.71"
2018.7.27,"1,384.39","1,391.57","1,362.60","1,372.24","1,362.35","1,349.84","1,365.76","1,347.30"
2018.7.30,"1,374.29","1,375.02","1,351.90","1,358.56","1,361.79","1,351.68","1,366.79","1,348.02"
2018.7.31,"1,370.03","1,386.07","1,364.83","1,367.47","1,365.97","1,355.17","1,367.78","1,349.26"
2018.8.1,"1,367.81","1,379.52","1,359.63","1,365.11","1,368.36","1,356.78","1,368.56","1,350.17"
2018.8.2,"1,348.73","1,380.68","1,348.13","1,378.83","1,368.44","1,358.26","1,369.26","1,351.00"
2018.8.3,"1,379.63","1,382.86","1,372.89","1,381.64","1,370.32","1,359.44","1,369.61","1,351.86"
2018.8.6,"1,376.18","1,389.32","1,371.09","1,389.22","1,376.45","1,360.29","1,370.26","1,352.55"
2018.8.7,"1,392.43","1,400.88","1,390.13","1,400.00","1,382.96","1,363.45","1,370.80","1,353.19"
2018.8.8,"1,399.41","1,406.04","1,395.01","1,403.77","1,390.69","1,366.80","1,371.68","1,353.90"
2018.8.9,"1,397.55","1,397.92","1,388.95","1,389.06","1,392.74","1,368.95","1,372.00","1,354.30"
2018.8.10,"1,360.34","1,366.48","1,348.62","1,354.80","1,387.37","1,369.65","1,371.83","1,354.54"
2018.8.13,"1,357.53","1,368.77","1,355.50","1,356.75","1,380.88","1,370.52","1,372.02","1,354.83"
2018.8.14,"1,364.05","1,366.63","1,352.93","1,354.19","1,371.71","1,370.28","1,371.93","1,354.86"
2018.8.15,"1,341.68","1,347.85","1,321.68","1,334.86","1,357.93","1,368.55","1,371.40","1,354.48"
2018.8.16,"1,343.87","1,344.42","1,329.82","1,333.09","1,346.74","1,366.92","1,370.72","1,354.13"
2018.8.17,"1,317.15","1,327.02","1,304.22","1,323.41","1,340.46","1,365.13","1,369.80","1,353.81"
2018.8.20,"1,325.32","1,330.01","1,307.46","1,322.10","1,333.53","1,363.16","1,368.65","1,353.66"
2018.8.21,"1,326.82","1,351.39","1,326.06","1,348.28","1,332.35","1,363.25","1,368.11","1,353.53"
2018.8.22,"1,340.46","1,355.75","1,336.89","1,354.53","1,336.28","1,363.32","1,367.52","1,353.35"
2018.8.23,"1,354.86","1,365.80","1,353.14","1,356.13","1,340.89","1,362.20","1,367.14","1,353.02"
2018.8.24,"1,364.52","1,376.24","1,361.48","1,375.88","1,351.38","1,362.38","1,366.54","1,352.81"
2018.8.27,"1,386.63","1,407.72","1,383.64","1,397.46","1,366.46","1,364.33","1,366.12","1,352.77"
2018.8.28,"1,403.63","1,408.27","1,389.32","1,402.95","1,377.39","1,366.10","1,365.70","1,352.54"
2018.8.29,"1,399.31","1,410.13","1,397.36","1,406.38","1,387.76","1,368.17","1,365.17","1,352.21"
2018.8.30,"1,402.72","1,407.65","1,391.37","1,393.17","1,395.17","1,368.88","1,364.65","1,351.96"
2018.8.31,"1,392.12","1,402.84","1,392.04","1,401.20","1,400.23","1,369.86","1,364.47","1,351.77"
2018.9.4,"1,395.75","1,411.65","1,391.20","1,410.93","1,402.93","1,370.95","1,364.50","1,351.68"
2018.9.5,"1,411.49","1,413.55","1,392.21","1,403.82","1,403.10","1,371.14","1,364.29","1,351.52"
2018.9.6,"1,398.11","1,399.59","1,365.32","1,366.35","1,395.09","1,369.27","1,363.49","1,351.28"
2018.9.7,"1,361.56","1,380.89","1,357.81","1,360.77","1,388.61","1,367.85","1,362.45","1,350.91"
2018.9.10,"1,371.24","1,376.00","1,362.56","1,375.74","1,383.52","1,368.90","1,361.68","1,350.64"
2018.9.11,"1,366.11","1,371.61","1,354.73","1,361.89","1,373.71","1,369.16","1,360.91","1,350.58"
2018.9.12,"1,341.55","1,346.51","1,316.76","1,346.02","1,362.15","1,368.75","1,360.15","1,350.77"
2018.9.13,"1,364.68","1,378.80","1,356.49","1,362.20","1,361.32","1,370.11","1,359.55","1,350.62"
2018.9.14,"1,369.60","1,382.35","1,365.90","1,377.31","1,364.63","1,372.33","1,359.48","1,351.03"
2018.9.17,"1,370.17","1,375.73","1,356.10","1,357.48","1,360.98","1,374.03","1,359.26","1,351.51"
2018.9.18,"1,363.66","1,377.04","1,363.52","1,368.87","1,362.38","1,376.37","1,359.94","1,351.84"
2018.9.19,"1,371.51","1,377.24","1,365.33","1,371.68","1,367.51","1,377.54","1,360.58","1,352.63"
2018.9.20,"1,381.05","1,392.80","1,381.01","1,387.67","1,372.60","1,379.19","1,362.03","1,353.35"
2018.9.21,"1,386.38","1,394.10","1,380.26","1,383.09","1,373.76","1,380.54","1,363.22","1,353.88"
2018.9.24,"1,375.30","1,389.06","1,369.74","1,388.46","1,379.95","1,381.17","1,364.47","1,354.57"
2018.9.25,"1,383.75","1,383.84","1,362.81","1,364.82","1,379.14","1,379.54","1,365.18","1,355.40"
2018.9.26,"1,360.04","1,367.82","1,350.56","1,351.85","1,375.18","1,376.98","1,366.09","1,356.05"
2018.9.27,"1,356.63","1,362.55","1,352.84","1,357.87","1,369.22","1,374.56","1,366.50","1,356.41"
2018.9.28,"1,355.37","1,370.58","1,351.90","1,366.74","1,365.95","1,373.24","1,366.79","1,356.84"
2018.10.1,"1,370.93","1,382.05","1,367.31","1,370.44","1,362.34","1,371.70","1,367.00","1,357.10"
2018.10.2,"1,368.15","1,389.46","1,368.10","1,370.87","1,363.55","1,369.70","1,366.98","1,357.45"
2018.10.3,"1,378.77","1,381.17","1,359.72","1,372.40","1,367.66","1,368.13","1,367.57","1,357.78"
2018.10.4,"1,362.82","1,363.74","1,336.07","1,347.16","1,365.52","1,367.17","1,367.75","1,357.69"
2018.10.5,"1,346.63","1,348.92","1,303.89","1,315.84","1,355.34","1,364.92","1,367.24","1,357.46"
